addition,target,feature_set,architecture,version,datasplit,splittype,hyperparameter,hp_strategy,hp_variant,threshold_mcc,threshold_sens,holdout_ts,cv_ts,holdout_AUROC,holdout_AUPRC,holdout_Brier Score,holdout_ECE10,holdout_Calibration Slope,holdout_MCC (Optimal),holdout_Sensitivity (>=0.5),holdout_Accuracy,holdout_Precision,holdout_Recall,holdout_F1,cv_AUROC,cv_AUPRC,cv_Brier Score,cv_ECE10,cv_Calibration Slope,cv_MCC (Cal-Optimal),cv_Sensitivity (>=0.5),cv_Accuracy,cv_Precision,cv_Recall,cv_F1
1,headache,no_rolling_features,tabpfn,version_2-6,70_15_15,chrono,,,,0.200,0.200,2026-05-14 00:25:24,2026-05-14 01:01:50,0.489 [0.331 - 0.640],0.167 [0.091 - 0.269],0.132 [0.101 - 0.165],0.090 [0.037 - 0.140],-0.144 [-2.246 - 1.341],0.044 [-0.137 - 0.208],0.685 [0.461 - 0.883],0.420 [0.338 - 0.507],0.152 [0.079 - 0.233],0.685 [0.461 - 0.883],0.247 [0.139 - 0.359],0.532 ± 0.035,0.254 ± 0.059,0.168 ± 0.023,0.053 ± 0.015,0.520 ± 0.483,0.075 ± 0.064,0.637 ± 0.177,0.682 ± 0.093,0.304 ± 0.110,0.259 ± 0.152,0.235 ± 0.074
1,headache,no_rolling_features,tabpfn,version_2-6,70_15_15,patient,,,,0.230,0.190,2026-05-22 16:12:55,,0.469 [0.419 - 0.521],0.207 [0.166 - 0.253],0.170 [0.154 - 0.189],0.052 [0.027 - 0.080],-0.106 [-0.654 - 0.421],-0.022 [-0.091 - 0.052],0.490 [0.414 - 0.573],0.661 [0.628 - 0.693],0.191 [0.130 - 0.260],0.195 [0.133 - 0.260],0.192 [0.132 - 0.255],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,70_15_15,stratified,,,,0.410,0.190,2026-05-14 00:25:38,,0.544 [0.493 - 0.597],0.298 [0.238 - 0.367],0.178 [0.160 - 0.196],0.038 [0.014 - 0.067],0.676 [0.121 - 1.232],0.097 [0.007 - 0.184],0.592 [0.513 - 0.669],0.766 [0.736 - 0.798],0.500 [0.250 - 0.750],0.051 [0.019 - 0.084],0.091 [0.036 - 0.149],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,70_30,chrono,,,,0.230,0.200,2026-05-14 00:25:53,,0.579 [0.517 - 0.637],0.252 [0.194 - 0.312],0.158 [0.139 - 0.176],0.043 [0.020 - 0.069],0.613 [0.082 - 1.131],0.092 [0.005 - 0.177],0.740 [0.657 - 0.816],0.685 [0.645 - 0.722],0.259 [0.187 - 0.331],0.329 [0.246 - 0.414],0.289 [0.218 - 0.362],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,70_30,patient,,,,0.130,0.190,2026-05-22 16:13:12,,0.479 [0.443 - 0.519],0.232 [0.202 - 0.265],0.185 [0.171 - 0.198],0.058 [0.035 - 0.078],-0.150 [-0.552 - 0.255],-0.065 [-0.130 - -0.002],0.504 [0.448 - 0.559],0.239 [0.215 - 0.261],0.230 [0.206 - 0.253],0.957 [0.932 - 0.978],0.370 [0.339 - 0.401],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,70_30,stratified,,,,0.380,0.190,2026-05-14 00:26:07,,0.560 [0.521 - 0.598],0.316 [0.271 - 0.362],0.177 [0.164 - 0.191],0.031 [0.010 - 0.053],1.023 [0.565 - 1.472],0.141 [0.076 - 0.202],0.724 [0.676 - 0.770],0.772 [0.751 - 0.795],0.766 [0.556 - 0.941],0.041 [0.021 - 0.065],0.078 [0.040 - 0.121],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,80_20,chrono,,,,0.220,0.190,2026-05-14 00:26:23,,0.518 [0.402 - 0.632],0.165 [0.100 - 0.252],0.130 [0.106 - 0.155],0.088 [0.048 - 0.130],-0.158 [-1.561 - 0.940],0.014 [-0.110 - 0.153],0.784 [0.633 - 0.923],0.700 [0.645 - 0.757],0.144 [0.060 - 0.250],0.246 [0.102 - 0.406],0.180 [0.076 - 0.296],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,80_20,patient,,,,0.190,0.190,2026-05-22 16:13:30,,0.449 [0.408 - 0.491],0.226 [0.190 - 0.266],0.189 [0.173 - 0.205],0.075 [0.050 - 0.104],-0.418 [-0.957 - 0.096],-0.068 [-0.129 - -0.008],0.538 [0.475 - 0.601],0.421 [0.389 - 0.452],0.215 [0.182 - 0.250],0.538 [0.475 - 0.601],0.307 [0.265 - 0.347],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-6,80_20,stratified,,,,0.400,0.180,2026-05-14 00:26:37,,0.552 [0.507 - 0.595],0.296 [0.245 - 0.348],0.178 [0.163 - 0.193],0.037 [0.016 - 0.060],0.756 [0.296 - 1.220],0.094 [0.012 - 0.172],0.822 [0.768 - 0.867],0.766 [0.739 - 0.792],0.498 [0.263 - 0.714],0.048 [0.020 - 0.077],0.086 [0.036 - 0.138],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,70_15_15,chrono,,,,0.240,0.190,2026-05-14 00:26:50,2026-05-14 01:02:04,0.537 [0.399 - 0.674],0.175 [0.099 - 0.276],0.132 [0.101 - 0.165],0.088 [0.037 - 0.139],-0.251 [-2.594 - 1.401],0.009 [-0.155 - 0.192],0.844 [0.667 - 1.000],0.679 [0.603 - 0.765],0.146 [0.034 - 0.273],0.265 [0.071 - 0.474],0.185 [0.045 - 0.327],0.543 ± 0.037,0.258 ± 0.063,0.167 ± 0.022,0.052 ± 0.017,0.628 ± 0.637,0.065 ± 0.065,0.813 ± 0.087,0.733 ± 0.040,0.314 ± 0.117,0.142 ± 0.056,0.173 ± 0.050
1,headache,no_rolling_features,tabpfn,version_3-binary,70_15_15,patient,,,,0.230,0.190,2026-05-22 16:13:55,,0.473 [0.418 - 0.530],0.211 [0.170 - 0.260],0.170 [0.154 - 0.188],0.062 [0.035 - 0.093],-0.123 [-0.716 - 0.436],-0.019 [-0.090 - 0.055],0.504 [0.422 - 0.587],0.654 [0.619 - 0.689],0.193 [0.132 - 0.258],0.210 [0.146 - 0.278],0.201 [0.141 - 0.265],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,70_15_15,stratified,,,,0.180,0.190,2026-05-14 00:27:04,,0.561 [0.511 - 0.615],0.308 [0.246 - 0.376],0.177 [0.159 - 0.195],0.032 [0.010 - 0.059],0.845 [0.255 - 1.429],0.066 [-0.001 - 0.128],0.763 [0.701 - 0.826],0.324 [0.291 - 0.357],0.245 [0.211 - 0.278],0.908 [0.860 - 0.949],0.386 [0.342 - 0.427],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,70_30,chrono,,,,0.330,0.190,2026-05-23 11:05:45,,0.582 [0.521 - 0.641],0.258 [0.199 - 0.321],0.158 [0.139 - 0.176],0.038 [0.015 - 0.066],0.653 [0.057 - 1.223],0.024 [-0.062 - 0.115],0.885 [0.817 - 0.939],0.763 [0.727 - 0.800],0.228 [0.111 - 0.354],0.089 [0.040 - 0.144],0.128 [0.059 - 0.199],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,70_30,patient,,,,0.360,0.190,2026-05-23 11:25:32,,0.486 [0.447 - 0.527],0.237 [0.206 - 0.272],0.184 [0.170 - 0.197],0.052 [0.028 - 0.075],-0.022 [-0.438 - 0.398],0.002 [-0.052 - 0.056],0.512 [0.455 - 0.570],0.740 [0.716 - 0.765],0.237 [0.136 - 0.344],0.050 [0.025 - 0.076],0.082 [0.043 - 0.123],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,70_30,stratified,,,,0.360,0.190,2026-05-14 00:27:31,,0.565 [0.529 - 0.603],0.324 [0.276 - 0.373],0.177 [0.164 - 0.190],0.028 [0.010 - 0.048],1.116 [0.637 - 1.564],0.115 [0.043 - 0.177],0.828 [0.784 - 0.870],0.770 [0.747 - 0.793],0.714 [0.437 - 0.929],0.032 [0.013 - 0.054],0.061 [0.025 - 0.101],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,80_20,chrono,,,,0.230,0.190,2026-05-14 00:27:45,,0.519 [0.411 - 0.635],0.158 [0.098 - 0.236],0.130 [0.106 - 0.154],0.088 [0.049 - 0.131],-0.271 [-1.715 - 0.942],-0.006 [-0.128 - 0.127],0.817 [0.676 - 0.941],0.679 [0.620 - 0.739],0.132 [0.054 - 0.226],0.246 [0.102 - 0.406],0.170 [0.071 - 0.281],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,80_20,patient,,,,0.320,0.180,2026-05-22 16:14:29,,0.470 [0.427 - 0.511],0.237 [0.198 - 0.280],0.188 [0.172 - 0.203],0.064 [0.039 - 0.090],-0.252 [-0.761 - 0.242],0.029 [-0.034 - 0.102],0.855 [0.807 - 0.898],0.728 [0.700 - 0.754],0.282 [0.186 - 0.403],0.089 [0.053 - 0.130],0.135 [0.084 - 0.190],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-binary,80_20,stratified,,,,0.280,0.190,2026-05-14 00:27:59,,0.564 [0.519 - 0.610],0.312 [0.259 - 0.370],0.177 [0.163 - 0.192],0.029 [0.009 - 0.052],0.833 [0.361 - 1.318],0.087 [0.014 - 0.158],0.822 [0.770 - 0.868],0.719 [0.688 - 0.748],0.327 [0.241 - 0.409],0.190 [0.139 - 0.244],0.240 [0.178 - 0.299],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,70_15_15,chrono,,,,0.200,0.190,2026-05-14 00:28:12,2026-05-14 01:02:17,0.510 [0.374 - 0.654],0.167 [0.092 - 0.263],0.131 [0.100 - 0.165],0.085 [0.039 - 0.136],-0.357 [-2.651 - 1.309],-0.024 [-0.183 - 0.151],0.844 [0.667 - 1.000],0.642 [0.559 - 0.728],0.127 [0.029 - 0.235],0.265 [0.071 - 0.474],0.170 [0.041 - 0.300],0.535 ± 0.055,0.255 ± 0.067,0.167 ± 0.023,0.051 ± 0.016,0.515 ± 0.603,0.062 ± 0.065,0.728 ± 0.126,0.736 ± 0.036,0.311 ± 0.120,0.134 ± 0.057,0.166 ± 0.049
1,headache,no_rolling_features,tabpfn,version_3-default,70_15_15,patient,,,,0.220,0.190,2026-05-22 16:14:45,,0.469 [0.417 - 0.519],0.209 [0.168 - 0.257],0.170 [0.154 - 0.189],0.062 [0.035 - 0.090],-0.111 [-0.682 - 0.420],-0.021 [-0.091 - 0.053],0.568 [0.488 - 0.646],0.653 [0.619 - 0.688],0.192 [0.133 - 0.257],0.210 [0.146 - 0.278],0.200 [0.141 - 0.265],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,70_15_15,stratified,,,,0.340,0.190,2026-05-14 00:28:25,,0.559 [0.508 - 0.614],0.313 [0.251 - 0.380],0.177 [0.159 - 0.194],0.032 [0.010 - 0.059],0.815 [0.245 - 1.370],0.079 [-0.001 - 0.169],0.820 [0.758 - 0.873],0.751 [0.720 - 0.785],0.372 [0.222 - 0.538],0.090 [0.049 - 0.140],0.144 [0.083 - 0.214],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,70_30,chrono,,,,0.310,0.190,2026-05-14 00:28:38,,0.571 [0.513 - 0.627],0.254 [0.196 - 0.317],0.158 [0.139 - 0.176],0.044 [0.020 - 0.073],0.592 [0.013 - 1.142],0.032 [-0.052 - 0.121],0.885 [0.817 - 0.939],0.758 [0.720 - 0.791],0.236 [0.127 - 0.354],0.107 [0.051 - 0.164],0.147 [0.075 - 0.220],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,70_30,patient,,,,0.190,0.190,2026-05-22 16:15:03,,0.482 [0.444 - 0.523],0.235 [0.205 - 0.269],0.184 [0.170 - 0.197],0.054 [0.030 - 0.077],-0.053 [-0.459 - 0.354],-0.034 [-0.091 - 0.022],0.581 [0.523 - 0.639],0.426 [0.400 - 0.452],0.222 [0.195 - 0.251],0.581 [0.523 - 0.639],0.321 [0.287 - 0.357],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,70_30,stratified,,,,0.340,0.190,2026-05-14 00:28:52,,0.554 [0.516 - 0.590],0.313 [0.266 - 0.363],0.177 [0.164 - 0.190],0.027 [0.008 - 0.048],0.936 [0.498 - 1.352],0.135 [0.070 - 0.200],0.815 [0.771 - 0.857],0.765 [0.743 - 0.788],0.501 [0.375 - 0.627],0.095 [0.063 - 0.128],0.159 [0.111 - 0.209],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,80_20,chrono,,,,0.400,0.190,2026-05-14 00:29:06,,0.417 [0.305 - 0.532],0.139 [0.085 - 0.215],0.130 [0.107 - 0.156],0.088 [0.048 - 0.130],-0.410 [-2.022 - 0.860],0.002 [-0.085 - 0.162],0.817 [0.676 - 0.941],0.843 [0.795 - 0.889],0.139 [0.000 - 0.500],0.031 [0.000 - 0.107],0.049 [0.000 - 0.167],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,80_20,patient,,,,0.390,0.180,2026-05-22 16:15:20,,0.469 [0.425 - 0.512],0.235 [0.197 - 0.278],0.189 [0.173 - 0.204],0.067 [0.043 - 0.095],-0.270 [-0.733 - 0.211],-0.017 [-0.074 - 0.050],0.855 [0.807 - 0.898],0.744 [0.717 - 0.771],0.197 [0.048 - 0.375],0.024 [0.005 - 0.047],0.042 [0.009 - 0.083],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_3-default,80_20,stratified,,,,0.380,0.190,2026-05-14 00:29:19,,0.562 [0.518 - 0.608],0.305 [0.252 - 0.360],0.178 [0.163 - 0.193],0.032 [0.011 - 0.055],0.712 [0.273 - 1.157],0.082 [0.006 - 0.156],0.794 [0.739 - 0.847],0.761 [0.735 - 0.788],0.429 [0.250 - 0.609],0.057 [0.028 - 0.090],0.100 [0.050 - 0.153],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-auto,70_15_15,stratified,,,,0.310,0.120,2026-05-23 12:03:11,,0.733 [0.653 - 0.803],0.240 [0.140 - 0.362],0.062 [0.047 - 0.078],0.027 [0.012 - 0.045],0.770 [0.511 - 1.051],0.146 [0.014 - 0.292],0.369 [0.228 - 0.500],0.924 [0.903 - 0.944],0.371 [0.091 - 0.667],0.083 [0.020 - 0.171],0.133 [0.034 - 0.262],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-auto,70_30,chrono,,,,0.100,0.070,2026-05-22 18:35:42,,0.745 [0.656 - 0.825],0.261 [0.139 - 0.395],0.056 [0.042 - 0.074],0.019 [0.007 - 0.036],0.992 [0.642 - 1.346],0.284 [0.163 - 0.398],0.473 [0.314 - 0.630],0.874 [0.849 - 0.899],0.256 [0.159 - 0.361],0.473 [0.314 - 0.630],0.330 [0.216 - 0.440],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,70_15_15,chrono,,,,0.170,0.130,2026-05-14 00:30:40,2026-05-14 01:04:31,0.530 [0.276 - 0.818],0.141 [0.015 - 0.470],0.037 [0.012 - 0.068],0.023 [0.005 - 0.046],0.593 [-0.318 - 2.151],0.180 [-0.042 - 0.604],0.190 [0.000 - 0.667],0.948 [0.904 - 0.985],0.241 [0.000 - 1.000],0.190 [0.000 - 0.667],0.195 [0.000 - 0.571],0.711 ± 0.063,0.228 ± 0.082,0.057 ± 0.013,0.021 ± 0.004,0.864 ± 0.204,0.196 ± 0.111,0.480 ± 0.141,0.888 ± 0.062,0.261 ± 0.163,0.276 ± 0.194,0.231 ± 0.118
1,migraine,full_features,tabpfn,version_2-5-finetuned,70_15_15,patient,,,,0.050,0.070,2026-05-22 16:27:25,,0.721 [0.643 - 0.804],0.177 [0.097 - 0.288],0.051 [0.038 - 0.067],0.029 [0.014 - 0.046],0.697 [0.459 - 0.967],0.176 [0.088 - 0.271],0.429 [0.281 - 0.600],0.802 [0.771 - 0.833],0.137 [0.084 - 0.201],0.485 [0.342 - 0.647],0.213 [0.137 - 0.298],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,70_15_15,stratified,,,,0.290,0.120,2026-05-23 11:50:44,,0.736 [0.655 - 0.805],0.266 [0.153 - 0.393],0.062 [0.047 - 0.078],0.020 [0.007 - 0.038],1.010 [0.683 - 1.355],0.198 [0.035 - 0.350],0.391 [0.250 - 0.527],0.930 [0.910 - 0.948],0.582 [0.167 - 1.000],0.083 [0.018 - 0.167],0.144 [0.034 - 0.275],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,70_30,chrono,,,,0.090,0.090,2026-05-23 11:33:12,,0.761 [0.668 - 0.838],0.320 [0.186 - 0.475],0.055 [0.040 - 0.072],0.021 [0.009 - 0.036],0.964 [0.604 - 1.346],0.215 [0.107 - 0.319],0.472 [0.316 - 0.635],0.828 [0.797 - 0.857],0.185 [0.111 - 0.262],0.472 [0.316 - 0.635],0.264 [0.167 - 0.357],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,70_30,patient,,,,0.060,0.020,2026-05-22 18:36:25,,0.727 [0.681 - 0.773],0.162 [0.121 - 0.206],0.071 [0.059 - 0.083],0.037 [0.023 - 0.051],0.627 [0.481 - 0.790],0.213 [0.150 - 0.274],0.940 [0.888 - 0.987],0.763 [0.739 - 0.789],0.176 [0.135 - 0.215],0.565 [0.468 - 0.663],0.268 [0.212 - 0.323],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,70_30,stratified,,,,0.370,0.280,2026-05-22 18:36:46,,0.709 [0.656 - 0.764],0.230 [0.153 - 0.319],0.064 [0.053 - 0.076],0.033 [0.021 - 0.047],0.664 [0.513 - 0.827],0.218 [0.110 - 0.330],0.162 [0.089 - 0.238],0.927 [0.913 - 0.941],0.496 [0.286 - 0.714],0.121 [0.060 - 0.192],0.193 [0.102 - 0.295],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,80_20,chrono,,,,0.110,0.130,2026-05-22 18:37:07,,0.573 [0.373 - 0.738],0.071 [0.027 - 0.148],0.042 [0.020 - 0.069],0.023 [0.009 - 0.046],0.218 [-0.443 - 0.863],0.006 [-0.079 - 0.171],0.094 [0.000 - 0.333],0.880 [0.838 - 0.919],0.047 [0.000 - 0.174],0.094 [0.000 - 0.333],0.060 [0.000 - 0.200],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,80_20,patient,,,,0.040,0.050,2026-05-22 18:37:29,,0.717 [0.652 - 0.781],0.173 [0.120 - 0.242],0.068 [0.055 - 0.083],0.032 [0.017 - 0.049],0.673 [0.461 - 0.893],0.172 [0.102 - 0.239],0.614 [0.500 - 0.732],0.658 [0.627 - 0.690],0.135 [0.097 - 0.172],0.658 [0.544 - 0.771],0.223 [0.167 - 0.280],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-finetuned,80_20,stratified,,,,0.360,0.070,2026-05-22 18:37:53,,0.703 [0.635 - 0.767],0.231 [0.146 - 0.326],0.063 [0.050 - 0.076],0.031 [0.016 - 0.046],0.694 [0.499 - 0.907],0.181 [0.046 - 0.306],0.493 [0.379 - 0.617],0.927 [0.910 - 0.944],0.464 [0.176 - 0.750],0.093 [0.030 - 0.167],0.153 [0.052 - 0.264],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,70_15_15,chrono,,,,0.180,0.120,2026-05-14 00:32:33,2026-05-14 01:04:57,0.561 [0.309 - 0.839],0.122 [0.016 - 0.421],0.037 [0.012 - 0.068],0.023 [0.006 - 0.045],0.546 [-0.329 - 2.022],0.180 [-0.042 - 0.604],0.190 [0.000 - 0.667],0.948 [0.904 - 0.985],0.241 [0.000 - 1.000],0.190 [0.000 - 0.667],0.195 [0.000 - 0.571],0.706 ± 0.067,0.230 ± 0.083,0.057 ± 0.013,0.022 ± 0.005,0.833 ± 0.254,0.175 ± 0.108,0.461 ± 0.132,0.885 ± 0.064,0.245 ± 0.148,0.264 ± 0.207,0.207 ± 0.126
1,migraine,full_features,tabpfn,version_2-5-real,70_15_15,patient,,,,0.050,0.070,2026-05-22 16:54:56,,0.710 [0.626 - 0.797],0.173 [0.095 - 0.285],0.052 [0.038 - 0.067],0.030 [0.015 - 0.046],0.669 [0.426 - 0.944],0.182 [0.085 - 0.276],0.403 [0.256 - 0.562],0.808 [0.777 - 0.838],0.142 [0.086 - 0.209],0.485 [0.342 - 0.647],0.218 [0.140 - 0.303],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,70_15_15,stratified,,,,0.370,0.130,2026-05-14 00:32:50,,0.732 [0.647 - 0.804],0.257 [0.147 - 0.381],0.062 [0.047 - 0.078],0.027 [0.012 - 0.045],0.793 [0.529 - 1.071],0.111 [-0.022 - 0.265],0.391 [0.250 - 0.527],0.927 [0.906 - 0.947],0.410 [0.000 - 1.000],0.043 [0.000 - 0.106],0.076 [0.000 - 0.186],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,70_30,chrono,,,,0.120,0.120,2026-05-22 23:41:00,,0.770 [0.679 - 0.846],0.306 [0.175 - 0.457],0.055 [0.041 - 0.073],0.020 [0.009 - 0.036],0.994 [0.657 - 1.358],0.327 [0.199 - 0.447],0.472 [0.316 - 0.635],0.896 [0.873 - 0.918],0.310 [0.193 - 0.429],0.472 [0.316 - 0.635],0.372 [0.247 - 0.484],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,70_30,patient,,,,0.070,0.030,2026-05-22 18:38:35,,0.722 [0.673 - 0.768],0.163 [0.121 - 0.209],0.071 [0.059 - 0.083],0.037 [0.024 - 0.052],0.620 [0.472 - 0.785],0.179 [0.118 - 0.244],0.787 [0.708 - 0.863],0.779 [0.756 - 0.803],0.168 [0.126 - 0.211],0.474 [0.381 - 0.571],0.247 [0.193 - 0.303],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,70_30,stratified,,,,0.290,0.300,2026-05-22 18:38:55,,0.706 [0.652 - 0.759],0.229 [0.154 - 0.317],0.064 [0.053 - 0.076],0.032 [0.021 - 0.045],0.623 [0.477 - 0.778],0.175 [0.079 - 0.272],0.152 [0.081 - 0.228],0.911 [0.895 - 0.926],0.295 [0.170 - 0.429],0.162 [0.089 - 0.238],0.208 [0.117 - 0.297],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,80_20,chrono,,,,0.200,0.150,2026-05-22 18:39:16,,0.573 [0.376 - 0.735],0.076 [0.026 - 0.170],0.043 [0.021 - 0.069],0.025 [0.009 - 0.049],0.223 [-0.386 - 0.814],-0.030 [-0.047 - -0.015],0.094 [0.000 - 0.333],0.936 [0.906 - 0.966],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,80_20,patient,,,,0.230,0.070,2026-05-22 18:39:37,,0.714 [0.650 - 0.778],0.171 [0.119 - 0.239],0.068 [0.055 - 0.083],0.034 [0.019 - 0.051],0.660 [0.450 - 0.879],0.128 [0.031 - 0.241],0.555 [0.434 - 0.671],0.901 [0.882 - 0.920],0.230 [0.111 - 0.375],0.138 [0.060 - 0.231],0.172 [0.079 - 0.276],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-5-real,80_20,stratified,,,,0.370,0.070,2026-05-22 18:39:57,,0.698 [0.629 - 0.764],0.232 [0.147 - 0.330],0.063 [0.050 - 0.076],0.033 [0.018 - 0.049],0.641 [0.455 - 0.841],0.182 [0.049 - 0.310],0.477 [0.364 - 0.603],0.927 [0.910 - 0.944],0.465 [0.182 - 0.750],0.093 [0.031 - 0.164],0.154 [0.054 - 0.265],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,70_15_15,chrono,,,,0.210,0.120,2026-05-14 00:34:23,2026-05-14 01:05:21,0.544 [0.296 - 0.832],0.142 [0.016 - 0.473],0.037 [0.012 - 0.068],0.028 [0.011 - 0.053],0.497 [-0.549 - 2.109],0.180 [-0.042 - 0.604],0.190 [0.000 - 0.667],0.948 [0.904 - 0.985],0.241 [0.000 - 1.000],0.190 [0.000 - 0.667],0.195 [0.000 - 0.571],0.709 ± 0.077,0.243 ± 0.091,0.056 ± 0.012,0.020 ± 0.005,0.811 ± 0.209,0.203 ± 0.118,0.484 ± 0.144,0.866 ± 0.058,0.200 ± 0.109,0.372 ± 0.204,0.252 ± 0.130
1,migraine,full_features,tabpfn,version_2-6,70_15_15,patient,,,,0.040,0.060,2026-05-22 16:55:57,,0.710 [0.629 - 0.796],0.174 [0.095 - 0.288],0.052 [0.038 - 0.067],0.028 [0.014 - 0.044],0.649 [0.407 - 0.906],0.141 [0.058 - 0.224],0.429 [0.281 - 0.600],0.725 [0.689 - 0.757],0.107 [0.067 - 0.154],0.541 [0.385 - 0.696],0.179 [0.115 - 0.249],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,70_15_15,stratified,,,,0.370,0.120,2026-05-14 00:34:39,,0.738 [0.655 - 0.808],0.257 [0.147 - 0.388],0.062 [0.047 - 0.078],0.028 [0.012 - 0.046],0.783 [0.525 - 1.051],0.196 [0.033 - 0.341],0.391 [0.250 - 0.527],0.930 [0.909 - 0.948],0.580 [0.166 - 1.000],0.082 [0.019 - 0.167],0.142 [0.034 - 0.271],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,70_30,chrono,,,,0.130,0.140,2026-05-22 18:40:18,,0.769 [0.681 - 0.843],0.303 [0.173 - 0.454],0.055 [0.040 - 0.072],0.022 [0.010 - 0.038],0.975 [0.671 - 1.313],0.300 [0.172 - 0.422],0.420 [0.270 - 0.572],0.897 [0.873 - 0.920],0.301 [0.185 - 0.422],0.420 [0.270 - 0.572],0.348 [0.225 - 0.463],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,70_30,patient,,,,0.060,0.060,2026-05-22 18:40:39,,0.719 [0.671 - 0.767],0.161 [0.120 - 0.208],0.072 [0.060 - 0.084],0.038 [0.024 - 0.052],0.594 [0.447 - 0.752],0.196 [0.134 - 0.259],0.525 [0.427 - 0.625],0.767 [0.743 - 0.791],0.171 [0.129 - 0.212],0.525 [0.427 - 0.625],0.257 [0.200 - 0.312],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,70_30,stratified,,,,0.310,0.330,2026-05-22 18:40:59,,0.706 [0.653 - 0.761],0.232 [0.155 - 0.323],0.064 [0.053 - 0.076],0.033 [0.021 - 0.047],0.631 [0.486 - 0.787],0.176 [0.081 - 0.270],0.152 [0.081 - 0.228],0.914 [0.900 - 0.929],0.311 [0.176 - 0.457],0.152 [0.081 - 0.228],0.203 [0.114 - 0.293],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,80_20,chrono,,,,0.140,0.180,2026-05-22 18:41:19,,0.545 [0.353 - 0.710],0.068 [0.025 - 0.145],0.043 [0.022 - 0.070],0.026 [0.011 - 0.050],0.150 [-0.491 - 0.746],0.025 [-0.068 - 0.214],0.094 [0.000 - 0.333],0.902 [0.863 - 0.936],0.062 [0.000 - 0.222],0.094 [0.000 - 0.333],0.072 [0.000 - 0.250],,,,,,,,,,,
1,migraine,full_features,tabpfn,version_2-6,80_20,patient,,,,0.070,0.070,2026-05-22 18:41:39,,0.718 [0.656 - 0.778],0.177 [0.121 - 0.250],0.069 [0.056 - 0.083],0.034 [0.019 - 0.051],0.647 [0.449 - 0.851],0.214 [0.138 - 0.298],0.526 [0.410 - 0.645],0.788 [0.761 - 0.814],0.182 [0.133 - 0.242],0.526 [0.410 - 0.645],0.270 [0.205 - 0.344],,,,,,,,,,,
